quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'-0.70721435546875',b'-0.05853271484375',b'-0.63323974609375',b'0.308837890625',b'3.1416015625',b'82818',b'\x01\x01\x00b\x01',b'82432',b'946684901.368'
b'-0.70489501953125',b'-0.043212890625',b'-0.6358642578125',b'0.311279296875',b'3.1416015625',b'82918',b'\x01\x01\x00b\x01',b'82432',b'946684901.468'
b'-0.70709228515625',b'-0.03131103515625',b'-0.63311767578125',b'0.3133544921875',b'3.1416015625',b'83018',b'\x01\x01\x00b\x01',b'82432',b'946684901.568'
b'-0.70526123046875',b'-0.01434326171875',b'-0.635498046875',b'0.31402587890625',b'3.1416015625',b'83118',b'\x01\x01\x00b\x01',b'82432',b'946684901.168'
b'-0.688720703125',b'0.0028076171875',b'-0.614990234375',b'0.38397216796875',b'3.1416015625',b'83317',b'\x01\x01\x00b\x01',b'83410',b'946684901.367'
b'-0.697509765625',b'-0.0123291015625',b'-0.6292724609375',b'0.34246826171875',b'3.1416015625',b'83217',b'\x01\x01\x00b\x01',b'83410',b'946684901.267'
b'-0.68231201171875',b'0.04595947265625',b'-0.5770263671875',b'0.446533203125',b'3.1416015625',b'83417',b'\x01\x01\x00b\x01',b'83410',b'946684901.467'
b'-0.6136474609375',b'0.18670654296875',b'-0.450439453125',b'0.62103271484375',b'3.1416015625',b'83517',b'\x01\x01\x00b\x01',b'83410',b'946684901.567'
b'-0.56787109375',b'0.27642822265625',b'-0.32763671875',b'0.70269775390625',b'3.1416015625',b'83716',b'\x01\x01\x00b\x01',b'83410',b'946684902.266'
b'-0.58612060546875',b'0.208251953125',b'-0.310546875',b'0.71881103515625',b'3.1416015625',b'83616',b'\x01\x01\x00b\x01',b'83410',b'946684902.166'
b'-0.58404541015625',b'0.24151611328125',b'-0.283935546875',b'0.7210693359375',b'3.1416015625',b'83817',b'\x01\x01\x00b\x01',b'83410',b'946684902.367'
b'-0.57489013671875',b'0.280517578125',b'-0.297607421875',b'0.70867919921875',b'3.1416015625',b'84015',b'\x01\x01\x00b\x01',b'83410',b'946684902.565'
b'-0.57867431640625',b'0.26629638671875',b'-0.29541015625',b'0.71197509765625',b'3.1416015625',b'83916',b'\x01\x01\x00b\x01',b'83410',b'946684902.466'
b'-0.57501220703125',b'0.30865478515625',b'-0.3260498046875',b'0.6839599609375',b'3.1416015625',b'84216',b'\x01\x01\x00b\x01',b'84388',b'946684902.266'
b'-0.5771484375',b'0.3211669921875',b'-0.35662841796875',b'0.6607666015625',b'3.1416015625',b'84315',b'\x01\x01\x00b\x01',b'84388',b'946684902.365'
b'-0.5721435546875',b'0.34368896484375',b'-0.36895751953125',b'0.6468505859375',b'3.1416015625',b'84415',b'\x01\x01\x00b\x01',b'84388',b'946684902.465'
b'-0.56341552734375',b'0.37255859375',b'-0.3958740234375',b'0.62213134765625',b'3.1416015625',b'84514',b'\x01\x01\x00b\x01',b'84388',b'946684902.564'
b'-0.578857421875',b'0.3671875',b'-0.40069580078125',b'0.60791015625',b'3.1416015625',b'84615',b'\x01\x01\x00b\x01',b'84388',b'946684902.665'
b'-0.57086181640625',b'0.38201904296875',b'-0.41595458984375',b'0.595947265625',b'3.1416015625',b'84715',b'\x01\x01\x00b\x01',b'84388',b'946684903.265'
b'-0.54754638671875',b'0.42645263671875',b'-0.4395751953125',b'0.5701904296875',b'3.1416015625',b'85014',b'\x01\x01\x00b\x01',b'84388',b'946684903.564'
b'-0.56536865234375',b'0.392578125',b'-0.4219970703125',b'0.59002685546875',b'3.1416015625',b'84814',b'\x01\x01\x00b\x01',b'84388',b'946684903.364'
b'-0.55584716796875',b'0.41064453125',b'-0.4327392578125',b'0.57891845703125',b'3.1416015625',b'84914',b'\x01\x01\x00b\x01',b'84388',b'946684903.464'
b'-0.53948974609375',b'0.4288330078125',b'-0.4407958984375',b'0.5750732421875',b'3.1416015625',b'85114',b'\x01\x01\x00b\x01',b'84388',b'946684904.164'
b'-0.53057861328125',b'0.4322509765625',b'-0.43963623046875',b'0.5816650390625',b'3.1416015625',b'85213',b'\x01\x01\x00b\x01',b'85367',b'946684904.263'
b'-0.52685546875',b'0.4237060546875',b'-0.4239501953125',b'0.6026611328125',b'3.1416015625',b'85313',b'\x01\x01\x00b\x01',b'85367',b'946684904.363'
b'-0.52313232421875',b'0.3865966796875',b'-0.41357421875',b'0.63702392578125',b'3.1416015625',b'85513',b'\x01\x01\x00b\x01',b'85367',b'946684904.563'
b'-0.52349853515625',b'0.40606689453125',b'-0.41571044921875',b'0.62310791015625',b'3.1416015625',b'85413',b'\x01\x01\x00b\x01',b'85367',b'946684904.463'
b'-0.53094482421875',b'0.35968017578125',b'-0.40655517578125',b'0.6507568359375',b'3.1416015625',b'85612',b'\x01\x01\x00b\x01',b'85367',b'946684904.162'
b'-0.52581787109375',b'0.350830078125',b'-0.402587890625',b'0.66204833984375',b'3.1416015625',b'85713',b'\x01\x01\x00b\x01',b'85367',b'946684904.263'
b'-0.52001953125',b'0.33306884765625',b'-0.39263916015625',b'0.6815185546875',b'3.1416015625',b'85812',b'\x01\x01\x00b\x01',b'85367',b'946684904.362'
b'-0.51025390625',b'0.33099365234375',b'-0.389892578125',b'0.69140625',b'3.1416015625',b'85912',b'\x01\x01\x00b\x01',b'85367',b'946684904.462'
b'-0.5103759765625',b'0.3182373046875',b'-0.38214111328125',b'0.70159912109375',b'3.1416015625',b'86012',b'\x01\x01\x00b\x01',b'85367',b'946684904.562'
b'-0.51239013671875',b'0.31158447265625',b'-0.3719482421875',b'0.70849609375',b'3.1416015625',b'86112',b'\x01\x01\x00b\x01',b'86346',b'946684905.162'
b'-0.51544189453125',b'0.308349609375',b'-0.36480712890625',b'0.71142578125',b'3.1416015625',b'86211',b'\x01\x01\x00b\x01',b'86346',b'946684905.261'
b'-0.5186767578125',b'0.310546875',b'-0.3603515625',b'0.71038818359375',b'3.1416015625',b'86311',b'\x01\x01\x00b\x01',b'86346',b'946684905.361'
b'-0.52130126953125',b'0.30938720703125',b'-0.35906982421875',b'0.70965576171875',b'3.1416015625',b'86411',b'\x01\x01\x00b\x01',b'86346',b'946684905.461'
b'-0.52349853515625',b'0.306640625',b'-0.35943603515625',b'0.70904541015625',b'3.1416015625',b'86511',b'\x01\x01\x00b\x01',b'86346',b'946684905.561'
b'-0.5228271484375',b'0.3052978515625',b'-0.364990234375',b'0.707275390625',b'3.1416015625',b'86611',b'\x01\x01\x00b\x01',b'86346',b'946684906.161'
b'-0.51629638671875',b'0.308349609375',b'-0.3736572265625',b'0.70623779296875',b'3.1416015625',b'86710',b'\x01\x01\x00b\x01',b'86346',b'946684906.26'
b'-0.5079345703125',b'0.31005859375',b'-0.37872314453125',b'0.70880126953125',b'3.1416015625',b'86810',b'\x01\x01\x00b\x01',b'86346',b'946684906.36'
b'-0.49017333984375',b'0.32342529296875',b'-0.37799072265625',b'0.7156982421875',b'3.1416015625',b'87010',b'\x01\x01\x00b\x01',b'86346',b'946684906.56'
b'-0.4984130859375',b'0.31597900390625',b'-0.3790283203125',b'0.7127685546875',b'3.1416015625',b'86910',b'\x01\x01\x00b\x01',b'86346',b'946684906.46'
b'-0.48492431640625',b'0.32733154296875',b'-0.37664794921875',b'0.71820068359375',b'3.1416015625',b'87109',b'\x07\x04\x00W\x02',b'87325',b'946684906.159'
b'-0.4815673828125',b'0.33319091796875',b'-0.37615966796875',b'0.71807861328125',b'3.1416015625',b'87209',b'\x07\x04\x00W\x02',b'87325',b'946684906.259'
b'-0.47412109375',b'0.373291015625',b'-0.38751220703125',b'0.69696044921875',b'3.1416015625',b'87409',b'\x07\x04\x00W\x02',b'87325',b'946684906.459'
b'-0.470947265625',b'0.38861083984375',b'-0.39385986328125',b'0.68707275390625',b'3.1416015625',b'87509',b'\x07\x04\x00W\x02',b'87325',b'946684906.559'
b'-0.4697265625',b'0.3902587890625',b'-0.39508056640625',b'0.686279296875',b'3.1416015625',b'87608',b'\x07\x04\x00W\x02',b'87325',b'946684906.658'
b'-0.4716796875',b'0.3719482421875',b'-0.39276123046875',b'0.69635009765625',b'3.1416015625',b'87709',b'\x07\x04\x00W\x02',b'87325',b'946684907.259'
b'-0.47808837890625',b'0.34002685546875',b'-0.380615234375',b'0.71478271484375',b'3.1416015625',b'87808',b'\x07\x04\x00W\x02',b'87325',b'946684907.358'
b'-0.48565673828125',b'0.3157958984375',b'-0.3648681640625',b'0.7288818359375',b'3.1416015625',b'87908',b'\x07\x04\x00W\x02',b'87325',b'946684907.458'
b'-0.48980712890625',b'0.30712890625',b'-0.35723876953125',b'0.73358154296875',b'3.1416015625',b'88007',b'\x07\x04\x00W\x02',b'87325',b'946684907.557'
b'-0.49755859375',b'0.3016357421875',b'-0.34906005859375',b'0.734619140625',b'3.1416015625',b'88108',b'\x06\x05\x00O\n',b'88312',b'946684907.658'
b'-0.5042724609375',b'0.3062744140625',b'-0.35125732421875',b'0.72698974609375',b'3.1416015625',b'88207',b'\x06\x05\x00O\n',b'88312',b'946684907.257'
b'-0.51458740234375',b'0.3165283203125',b'-0.35406494140625',b'0.71392822265625',b'3.1416015625',b'88307',b'\x06\x05\x00O\n',b'88312',b'946684907.357'
b'-0.51434326171875',b'0.33233642578125',b'-0.3551025390625',b'0.706298828125',b'3.1416015625',b'88407',b'\x06\x05\x00O\n',b'88312',b'946684907.457'
b'-0.5106201171875',b'0.35394287109375',b'-0.357666015625',b'0.69720458984375',b'3.1416015625',b'88507',b'\x06\x05\x00O\n',b'88312',b'946684907.557'
b'-0.5008544921875',b'0.38140869140625',b'-0.36944580078125',b'0.6834716796875',b'3.1416015625',b'88607',b'\x06\x05\x00O\n',b'88312',b'946684908.157'
b'-0.4925537109375',b'0.3980712890625',b'-0.3770751953125',b'0.67584228515625',b'3.1416015625',b'88706',b'\x06\x05\x00O\n',b'88312',b'946684908.256'
b'-0.4864501953125',b'0.41131591796875',b'-0.37994384765625',b'0.67071533203125',b'3.1416015625',b'88806',b'\x06\x05\x00O\n',b'88312',b'946684908.356'
b'-0.48260498046875',b'0.4227294921875',b'-0.3828125',b'0.66473388671875',b'3.1416015625',b'88906',b'\x06\x05\x00O\n',b'88312',b'946684908.456'
b'-0.4866943359375',b'0.432373046875',b'-0.39019775390625',b'0.651123046875',b'3.1416015625',b'89006',b'\x06\x05\x00O\n',b'88312',b'946684908.556'
b'-0.503662109375',b'0.42169189453125',b'-0.38323974609375',b'0.64935302734375',b'3.1416015625',b'89106',b'\x07\x06\x00>\x19',b'89291',b'946684909.156'
b'-0.5032958984375',b'0.42132568359375',b'-0.386474609375',b'0.64788818359375',b'3.1416015625',b'89206',b'\x07\x06\x00>\x19',b'89291',b'946684909.256'
b'-0.510986328125',b'0.4154052734375',b'-0.3846435546875',b'0.6468505859375',b'3.1416015625',b'89305',b'\x07\x06\x00>\x19',b'89291',b'946684909.355'
b'-0.52734375',b'0.39697265625',b'-0.37481689453125',b'0.65106201171875',b'3.1416015625',b'89405',b'\x07\x06\x00>\x19',b'89291',b'946684909.455'
b'-0.53314208984375',b'0.399658203125',b'-0.36785888671875',b'0.64862060546875',b'3.1416015625',b'89505',b'\x07\x06\x00>\x19',b'89291',b'946684909.555'
b'-0.54364013671875',b'0.39288330078125',b'-0.35919189453125',b'0.64886474609375',b'3.1416015625',b'89605',b'\x07\x06\x00>\x19',b'89291',b'946684909.155'
b'-0.55810546875',b'0.38336181640625',b'-0.35205078125',b'0.646240234375',b'3.1416015625',b'89705',b'\x07\x06\x00>\x19',b'89291',b'946684909.255'
b'-0.5567626953125',b'0.3948974609375',b'-0.34576416015625',b'0.64385986328125',b'3.1416015625',b'89804',b'\x07\x06\x00>\x19',b'89291',b'946684909.354'
b'-0.5567626953125',b'0.3948974609375',b'-0.34576416015625',b'0.64385986328125',b'3.1416015625',b'89901',b'\x07\x06\x00>\x19',b'89291',b'946684909.451'
b'-0.5567626953125',b'0.3948974609375',b'-0.34576416015625',b'0.64385986328125',b'3.1416015625',b'89990',b'\x05\x05\x00(2',b'90270',b'946684909.54'
b'-0.55303955078125',b'0.38287353515625',b'-0.325927734375',b'0.664306640625',b'3.1416015625',b'90104',b'\x05\x05\x00(2',b'90270',b'946684910.154'
b'-0.540771484375',b'0.37957763671875',b'-0.32061767578125',b'0.6787109375',b'3.1416015625',b'90203',b'\x05\x05\x00(2',b'90270',b'946684910.253'
b'-0.5364990234375',b'0.378662109375',b'-0.326416015625',b'0.679931640625',b'3.1416015625',b'90401',b'\x05\x05\x00(2',b'90270',b'946684910.451'
b'-0.5364990234375',b'0.378662109375',b'-0.326416015625',b'0.679931640625',b'3.1416015625',b'90407',b'\x05\x05\x00(2',b'90270',b'946684910.457'
b'-0.55157470703125',b'0.3270263671875',b'-0.3621826171875',b'0.676513671875',b'3.1416015625',b'90602',b'\x05\x05\x00(2',b'90270',b'946684910.652'
b'-0.5384521484375',b'0.3187255859375',b'-0.3828125',b'0.67962646484375',b'3.1416015625',b'90702',b'\x05\x05\x00(2',b'90270',b'946684910.252'
b'-0.53326416015625',b'0.31878662109375',b'-0.4013671875',b'0.6729736328125',b'3.1416015625',b'90803',b'\x05\x05\x00(2',b'90270',b'946684910.353'
b'-0.53326416015625',b'0.31878662109375',b'-0.4013671875',b'0.6729736328125',b'3.1416015625',b'90900',b'\x05\x05\x00(2',b'90270',b'946684910.45'
b'-0.5272216796875',b'0.32501220703125',b'-0.41363525390625',b'0.6673583984375',b'3.1416015625',b'90926',b'\x05\x05\x00(2',b'90270',b'946684910.476'
b'-0.5338134765625',b'0.34375',b'-0.40777587890625',b'0.65625',b'3.1416015625',b'91101',b'\x03\x04\x00\x15H',b'91249',b'946684910.651'
b'-0.53076171875',b'0.347900390625',b'-0.39215087890625',b'0.66595458984375',b'3.1416015625',b'91202',b'\x03\x04\x00\x15H',b'91249',b'946684911.252'
b'-0.52105712890625',b'0.353759765625',b'-0.37945556640625',b'0.677734375',b'3.1416015625',b'91398',b'\x03\x04\x00\x15H',b'91249',b'946684911.448'
b'-0.52105712890625',b'0.353759765625',b'-0.37945556640625',b'0.677734375',b'3.1416015625',b'91301',b'\x03\x04\x00\x15H',b'91249',b'946684911.351'
b'-0.52105712890625',b'0.353759765625',b'-0.37945556640625',b'0.677734375',b'3.1416015625',b'91440',b'\x03\x04\x00\x15H',b'91249',b'946684911.49'
b'-0.487060546875',b'0.410888671875',b'-0.37677001953125',b'0.67230224609375',b'3.1416015625',b'91601',b'\x03\x04\x00\x15H',b'91249',b'946684911.651'
b'-0.48876953125',b'0.43438720703125',b'-0.3795166015625',b'0.65447998046875',b'3.1416015625',b'91700',b'\x03\x04\x00\x15H',b'91249',b'946684912.25'
b'-0.49603271484375',b'0.46063232421875',b'-0.37841796875',b'0.63134765625',b'3.1416015625',b'91800',b'\x03\x04\x00\x15H',b'91249',b'946684912.35'
b'-0.49603271484375',b'0.46063232421875',b'-0.37841796875',b'0.63134765625',b'3.1416015625',b'91898',b'\x03\x04\x00\x15H',b'91249',b'946684912.448'
b'-0.49603271484375',b'0.46063232421875',b'-0.37841796875',b'0.63134765625',b'3.1416015625',b'91955',b'\x02\x02\x00\nV',b'92228',b'946684912.505'
b'-0.5201416015625',b'0.52606201171875',b'-0.34722900390625',b'0.5762939453125',b'3.1416015625',b'92100',b'\x02\x02\x00\nV',b'92228',b'946684912.15'
b'-0.53173828125',b'0.55328369140625',b'-0.32720947265625',b'0.5513916015625',b'3.1416015625',b'92300',b'\x02\x02\x00\nV',b'92228',b'946684912.35'
b'-0.5345458984375',b'0.52642822265625',b'-0.3388671875',b'0.5677490234375',b'3.1416015625',b'92199',b'\x02\x02\x00\nV',b'92228',b'946684912.249'
b'-0.53173828125',b'0.55328369140625',b'-0.32720947265625',b'0.5513916015625',b'3.1416015625',b'92396',b'\x02\x02\x00\nV',b'92228',b'946684912.446'
b'-0.53338623046875',b'0.57098388671875',b'-0.32061767578125',b'0.535400390625',b'3.1416015625',b'92476',b'\x02\x02\x00\nV',b'92228',b'946684912.526'
b'-0.5281982421875',b'0.597900390625',b'-0.28509521484375',b'0.53125',b'3.1416015625',b'92599',b'\x02\x02\x00\nV',b'92228',b'946684913.149'
b'-0.5245361328125',b'0.60931396484375',b'-0.27569580078125',b'0.52679443359375',b'3.1416015625',b'92699',b'\x02\x02\x00\nV',b'92228',b'946684913.249'
b'-0.51336669921875',b'0.625244140625',b'-0.26263427734375',b'0.52587890625',b'3.1416015625',b'92798',b'\x02\x02\x00\nV',b'92228',b'946684913.348'
b'-0.51336669921875',b'0.625244140625',b'-0.26263427734375',b'0.52587890625',b'3.1416015625',b'92895',b'\x01\x02\x00\x04]',b'93208',b'946684913.445'
b'-0.48870849609375',b'0.64306640625',b'-0.24981689453125',b'0.5340576171875',b'3.1416015625',b'92993',b'\x01\x02\x00\x04]',b'93208',b'946684913.543'
b'-0.47271728515625',b'0.6490478515625',b'-0.2418212890625',b'0.5447998046875',b'3.1416015625',b'93102',b'\x01\x02\x00\x04]',b'93208',b'946684914.152'
b'-0.47430419921875',b'0.6375732421875',b'-0.2777099609375',b'0.53985595703125',b'3.1416015625',b'93297',b'\x01\x02\x00\x04]',b'93208',b'946684914.347'
b'-0.47430419921875',b'0.6375732421875',b'-0.2777099609375',b'0.53985595703125',b'3.1416015625',b'93394',b'\x01\x02\x00\x04]',b'93208',b'946684914.444'
b'-0.4884033203125',b'0.62890625',b'-0.29168701171875',b'0.5299072265625',b'3.1416015625',b'93422',b'\x01\x02\x00\x04]',b'93208',b'946684914.472'
b'-0.5123291015625',b'0.61590576171875',b'-0.29583740234375',b'0.520263671875',b'3.1416015625',b'93597',b'\x01\x02\x00\x04]',b'93208',b'946684914.647'
b'-0.51812744140625',b'0.61370849609375',b'-0.28955078125',b'0.52069091796875',b'3.1416015625',b'93696',b'\x01\x02\x00\x04]',b'93208',b'946684914.246'
b'-0.52215576171875',b'0.6146240234375',b'-0.2799072265625',b'0.52081298828125',b'3.1416015625',b'93796',b'\x01\x02\x00\x04]',b'93208',b'946684914.346'
b'-0.52215576171875',b'0.6146240234375',b'-0.2799072265625',b'0.52081298828125',b'3.1416015625',b'93893',b'\x01\x02\x00\x04]',b'93208',b'946684914.443'
b'-0.52215576171875',b'0.6146240234375',b'-0.2799072265625',b'0.52081298828125',b'3.1416015625',b'93938',b'\x01\x01\x00\x03_',b'94189',b'946684914.488'
b'-0.52490234375',b'0.6160888671875',b'-0.26531982421875',b'0.52398681640625',b'3.1416015625',b'94096',b'\x01\x01\x00\x03_',b'94189',b'946684914.646'
b'-0.50762939453125',b'0.61297607421875',b'-0.27691650390625',b'0.53839111328125',b'3.1416015625',b'94295',b'\x01\x01\x00\x03_',b'94189',b'946684915.345'
b'-0.52325439453125',b'0.6129150390625',b'-0.26568603515625',b'0.52911376953125',b'3.1416015625',b'94195',b'\x01\x01\x00\x03_',b'94189',b'946684915.245'
b'-0.50762939453125',b'0.61297607421875',b'-0.27691650390625',b'0.53839111328125',b'3.1416015625',b'94392',b'\x01\x01\x00\x03_',b'94189',b'946684915.442'
b'-0.4559326171875',b'0.59344482421875',b'-0.39166259765625',b'0.53533935546875',b'3.1416015625',b'94595',b'\x01\x01\x00\x03_',b'94189',b'946684915.645'
b'-0.49005126953125',b'0.60968017578125',b'-0.29986572265625',b'0.546142578125',b'3.1416015625',b'94459',b'\x01\x01\x00\x03_',b'94189',b'946684915.509'
b'-0.449951171875',b'0.5731201171875',b'-0.46063232421875',b'0.5068359375',b'3.1416015625',b'94695',b'\x01\x01\x00\x03_',b'94189',b'946684915.245'
b'-0.43572998046875',b'0.5810546875',b'-0.53509521484375',b'0.4315185546875',b'3.1416015625',b'94794',b'\x01\x01\x00\x03_',b'94189',b'946684915.344'
b'-0.40008544921875',b'0.60986328125',b'-0.60296630859375',b'0.32318115234375',b'3.1416015625',b'94894',b'\x01\x01\x00\x02`',b'95167',b'946684915.444'
b'-0.34307861328125',b'0.64404296875',b'-0.64459228515625',b'0.2279052734375',b'3.1416015625',b'94994',b'\x01\x01\x00\x02`',b'95167',b'946684915.544'
b'-0.2662353515625',b'0.6630859375',b'-0.6717529296875',b'0.19537353515625',b'3.1416015625',b'95094',b'\x01\x01\x00\x02`',b'95167',b'946684915.644'
b'-0.14581298828125',b'0.6605224609375',b'-0.697509765625',b'0.23651123046875',b'3.1416015625',b'95193',b'\x01\x01\x00\x02`',b'95167',b'946684916.243'
b'-0.15655517578125',b'0.63116455078125',b'-0.7244873046875',b'0.22869873046875',b'3.1416015625',b'95293',b'\x01\x01\x00\x02`',b'95167',b'946684916.343'
b'-0.13671875',b'0.624755859375',b'-0.74737548828125',b'0.17987060546875',b'3.1416015625',b'95394',b'\x01\x01\x00\x02`',b'95167',b'946684916.444'
b'-0.17498779296875',b'0.6129150390625',b'-0.73785400390625',b'0.221923828125',b'3.1416015625',b'95493',b'\x01\x01\x00\x02`',b'95167',b'946684916.543'
b'-0.184326171875',b'0.6104736328125',b'-0.756103515625',b'0.1473388671875',b'3.1416015625',b'95692',b'\x01\x01\x00\x02`',b'95167',b'946684917.242'
b'-0.18695068359375',b'0.6160888671875',b'-0.76019287109375',b'0.08709716796875',b'3.1416015625',b'95793',b'\x01\x01\x00\x02`',b'95167',b'946684917.343'
b'-0.1524658203125',b'0.62744140625',b'-0.7584228515625',b'0.0885009765625',b'3.1416015625',b'95892',b'\x01\x01\x00\x02`',b'95167',b'946684917.442'
b'-0.0582275390625',b'0.6385498046875',b'-0.75738525390625',b'0.1236572265625',b'3.1416015625',b'95992',b'\x02\x03\x00\tV',b'96145',b'946684917.542'
b'-0.043212890625',b'0.63446044921875',b'-0.7684326171875',b'0.07122802734375',b'3.1416015625',b'96091',b'\x02\x03\x00\tV',b'96145',b'946684917.641'
b'-0.0423583984375',b'0.6375732421875',b'-0.76776123046875',b'0.046875',b'3.1416015625',b'96192',b'\x02\x03\x00\tV',b'96145',b'946684917.242'
b'-0.0399169921875',b'0.63470458984375',b'-0.77093505859375',b'0.03436279296875',b'3.1416015625',b'96292',b'\x02\x03\x00\tV',b'96145',b'946684917.342'
b'-0.0517578125',b'0.637451171875',b'-0.76837158203125',b'0.0245361328125',b'3.1416015625',b'96391',b'\x02\x03\x00\tV',b'96145',b'946684917.441'
b'-0.0662841796875',b'0.65057373046875',b'-0.75628662109375',b'0.02032470703125',b'3.1416015625',b'96491',b'\x02\x03\x00\tV',b'96145',b'946684917.541'
b'-0.09014892578125',b'0.66546630859375',b'-0.74053955078125',b'0.02490234375',b'3.1416015625',b'96591',b'\x02\x03\x00\tV',b'96145',b'946684917.641'
b'-0.12774658203125',b'0.66851806640625',b'-0.730712890625',b'0.05316162109375',b'3.1416015625',b'96690',b'\x02\x03\x00\tV',b'96145',b'946684918.24'
b'-0.15789794921875',b'0.666015625',b'-0.72467041015625',b'0.0794677734375',b'3.1416015625',b'96790',b'\x02\x03\x00\tV',b'96145',b'946684918.34'
b'-0.18231201171875',b'0.665283203125',b'-0.71630859375',b'0.1048583984375',b'3.1416015625',b'96890',b'\x03\x04\x00\x18E',b'97125',b'946684918.44'
b'-0.2203369140625',b'0.66046142578125',b'-0.705078125',b'0.13470458984375',b'3.1416015625',b'96990',b'\x03\x04\x00\x18E',b'97125',b'946684918.54'
